timestamp, name, pci.bus_id, driver_version, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/04/25 11:43:29.333, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:43:32.333, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 11003 MiB, 1195 MiB
2023/04/25 11:43:32.334, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:43:35.334, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 33 %, 1 %, 12288 MiB, 8429 MiB, 3769 MiB
2023/04/25 11:43:35.334, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:43:38.335, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 8429 MiB, 3769 MiB
2023/04/25 11:43:38.335, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:43:41.335, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 8429 MiB, 3769 MiB
2023/04/25 11:43:41.336, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:43:44.336, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 8429 MiB, 3769 MiB
2023/04/25 11:43:44.336, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:43:47.337, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 8429 MiB, 3769 MiB
2023/04/25 11:43:47.337, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:43:50.337, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 8429 MiB, 3769 MiB
2023/04/25 11:43:50.337, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:43:53.338, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 8429 MiB, 3769 MiB
2023/04/25 11:43:53.338, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:43:56.338, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 8429 MiB, 3769 MiB
2023/04/25 11:43:56.339, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:43:59.339, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 8429 MiB, 3769 MiB
2023/04/25 11:43:59.339, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:44:02.340, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 8429 MiB, 3769 MiB
2023/04/25 11:44:02.340, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:44:05.340, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 8429 MiB, 3769 MiB
2023/04/25 11:44:05.341, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:44:08.341, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 8429 MiB, 3769 MiB
2023/04/25 11:44:08.341, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:44:11.341, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 8429 MiB, 3769 MiB
2023/04/25 11:44:11.342, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:44:14.342, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 8429 MiB, 3769 MiB
2023/04/25 11:44:14.342, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:44:17.343, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 8429 MiB, 3769 MiB
2023/04/25 11:44:17.343, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:44:20.343, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 8429 MiB, 3769 MiB
2023/04/25 11:44:20.344, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:44:23.344, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 8429 MiB, 3769 MiB
2023/04/25 11:44:23.344, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:44:26.345, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 8429 MiB, 3769 MiB
2023/04/25 11:44:26.345, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:44:29.345, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 8429 MiB, 3769 MiB
2023/04/25 11:44:29.345, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:44:32.346, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 8429 MiB, 3769 MiB
2023/04/25 11:44:32.346, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:44:35.346, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 8377 MiB, 3821 MiB
2023/04/25 11:44:35.347, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:44:38.347, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 30, 0 %, 0 %, 12288 MiB, 4375 MiB, 7823 MiB
2023/04/25 11:44:38.347, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12196 MiB, 2 MiB
2023/04/25 11:44:41.348, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12198 MiB, 0 MiB
2023/04/25 11:44:41.348, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12198 MiB, 0 MiB
2023/04/25 11:44:44.348, Tesla P100-PCIE-12GB, 00000000:02:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12198 MiB, 0 MiB
2023/04/25 11:44:44.348, Tesla P100-PCIE-12GB, 00000000:82:00.0, 510.39.01, 29, 0 %, 0 %, 12288 MiB, 12198 MiB, 0 MiB
