timestamp, name, pci.bus_id, driver_version, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/05/11 16:47:58.953, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 31, 0 %, 0 %, 16384 MiB, 16156 MiB, 4 MiB
2023/05/11 16:48:01.953, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 28, 0 %, 0 %, 16384 MiB, 16156 MiB, 4 MiB
2023/05/11 16:48:01.953, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 31, 0 %, 0 %, 16384 MiB, 16156 MiB, 4 MiB
2023/05/11 16:48:04.954, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 28, 1 %, 0 %, 16384 MiB, 15699 MiB, 461 MiB
2023/05/11 16:48:04.954, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 31, 2 %, 0 %, 16384 MiB, 15705 MiB, 455 MiB
2023/05/11 16:48:07.954, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 28, 2 %, 0 %, 16384 MiB, 15195 MiB, 965 MiB
2023/05/11 16:48:07.955, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 31, 2 %, 0 %, 16384 MiB, 15191 MiB, 969 MiB
2023/05/11 16:48:10.955, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 29, 0 %, 0 %, 16384 MiB, 15051 MiB, 1109 MiB
2023/05/11 16:48:10.955, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 31, 0 %, 0 %, 16384 MiB, 15051 MiB, 1109 MiB
2023/05/11 16:48:13.956, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 29, 0 %, 0 %, 16384 MiB, 15051 MiB, 1109 MiB
2023/05/11 16:48:13.956, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 31, 0 %, 0 %, 16384 MiB, 15051 MiB, 1109 MiB
2023/05/11 16:48:16.956, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 29, 0 %, 0 %, 16384 MiB, 15051 MiB, 1109 MiB
2023/05/11 16:48:16.956, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 31, 0 %, 0 %, 16384 MiB, 15051 MiB, 1109 MiB
2023/05/11 16:48:19.957, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 29, 0 %, 0 %, 16384 MiB, 15051 MiB, 1109 MiB
2023/05/11 16:48:19.957, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 31, 0 %, 0 %, 16384 MiB, 15051 MiB, 1109 MiB
2023/05/11 16:48:22.957, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 29, 0 %, 0 %, 16384 MiB, 15051 MiB, 1109 MiB
2023/05/11 16:48:22.958, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 31, 0 %, 0 %, 16384 MiB, 15051 MiB, 1109 MiB
2023/05/11 16:48:25.958, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 29, 1 %, 0 %, 16384 MiB, 14415 MiB, 1745 MiB
2023/05/11 16:48:25.958, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 31, 1 %, 0 %, 16384 MiB, 14409 MiB, 1751 MiB
2023/05/11 16:48:28.959, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 30, 42 %, 36 %, 16384 MiB, 12847 MiB, 3313 MiB
2023/05/11 16:48:28.959, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 33, 35 %, 19 %, 16384 MiB, 12051 MiB, 4109 MiB
2023/05/11 16:48:31.959, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 31, 27 %, 14 %, 16384 MiB, 12847 MiB, 3313 MiB
2023/05/11 16:48:31.960, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 32, 0 %, 0 %, 16384 MiB, 12051 MiB, 4109 MiB
2023/05/11 16:48:34.960, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 30, 5 %, 4 %, 16384 MiB, 11715 MiB, 4445 MiB
2023/05/11 16:48:34.960, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 33, 41 %, 25 %, 16384 MiB, 12051 MiB, 4109 MiB
2023/05/11 16:48:37.961, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 31, 1 %, 0 %, 16384 MiB, 11333 MiB, 4827 MiB
2023/05/11 16:48:37.961, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 33, 18 %, 14 %, 16384 MiB, 11659 MiB, 4501 MiB
2023/05/11 16:48:40.961, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 31, 21 %, 17 %, 16384 MiB, 11333 MiB, 4827 MiB
2023/05/11 16:48:40.962, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 33, 36 %, 20 %, 16384 MiB, 11659 MiB, 4501 MiB
2023/05/11 16:48:43.962, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 32, 16 %, 7 %, 16384 MiB, 11333 MiB, 4827 MiB
2023/05/11 16:48:43.962, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 3 %, 0 %, 16384 MiB, 11659 MiB, 4501 MiB
2023/05/11 16:48:46.963, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 31, 0 %, 0 %, 16384 MiB, 11333 MiB, 4827 MiB
2023/05/11 16:48:46.963, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 33, 0 %, 0 %, 16384 MiB, 11659 MiB, 4501 MiB
2023/05/11 16:48:49.963, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 32, 1 %, 0 %, 16384 MiB, 11333 MiB, 4827 MiB
2023/05/11 16:48:49.963, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 33, 38 %, 24 %, 16384 MiB, 11659 MiB, 4501 MiB
2023/05/11 16:48:52.964, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 31, 0 %, 0 %, 16384 MiB, 11333 MiB, 4827 MiB
2023/05/11 16:48:52.964, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 33, 0 %, 0 %, 16384 MiB, 11659 MiB, 4501 MiB
2023/05/11 16:48:55.964, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 32, 37 %, 27 %, 16384 MiB, 11333 MiB, 4827 MiB
2023/05/11 16:48:55.965, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 33, 25 %, 21 %, 16384 MiB, 11659 MiB, 4501 MiB
2023/05/11 16:48:58.965, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 32, 0 %, 0 %, 16384 MiB, 11333 MiB, 4827 MiB
2023/05/11 16:48:58.965, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 44 %, 27 %, 16384 MiB, 11657 MiB, 4503 MiB
2023/05/11 16:49:01.966, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 32, 0 %, 0 %, 16384 MiB, 11331 MiB, 4829 MiB
2023/05/11 16:49:01.966, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 1 %, 0 %, 16384 MiB, 11657 MiB, 4503 MiB
2023/05/11 16:49:04.966, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 32, 0 %, 0 %, 16384 MiB, 11331 MiB, 4829 MiB
2023/05/11 16:49:04.967, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 35 %, 18 %, 16384 MiB, 11657 MiB, 4503 MiB
2023/05/11 16:49:07.967, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 32, 0 %, 0 %, 16384 MiB, 11331 MiB, 4829 MiB
2023/05/11 16:49:07.967, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 40 %, 25 %, 16384 MiB, 11657 MiB, 4503 MiB
2023/05/11 16:49:10.968, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 32, 0 %, 0 %, 16384 MiB, 11331 MiB, 4829 MiB
2023/05/11 16:49:10.968, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 37 %, 20 %, 16384 MiB, 11657 MiB, 4503 MiB
2023/05/11 16:49:13.968, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 32, 21 %, 18 %, 16384 MiB, 11331 MiB, 4829 MiB
2023/05/11 16:49:13.969, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 0 %, 0 %, 16384 MiB, 11657 MiB, 4503 MiB
2023/05/11 16:49:16.969, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 32, 31 %, 26 %, 16384 MiB, 11331 MiB, 4829 MiB
2023/05/11 16:49:16.969, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 0 %, 0 %, 16384 MiB, 11657 MiB, 4503 MiB
2023/05/11 16:49:19.969, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 24 %, 20 %, 16384 MiB, 11331 MiB, 4829 MiB
2023/05/11 16:49:19.970, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 0 %, 0 %, 16384 MiB, 11657 MiB, 4503 MiB
2023/05/11 16:49:22.970, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 19 %, 8 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:49:22.970, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 18 %, 7 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:49:25.971, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 18 %, 8 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:49:25.971, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 42 %, 33 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:49:28.971, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 28 %, 13 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:49:28.972, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 12 %, 10 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:49:31.972, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 34, 37 %, 27 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:49:31.972, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 0 %, 0 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:49:34.973, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 37 %, 31 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:49:34.973, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 5 %, 1 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:49:37.973, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 8 %, 7 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:49:37.973, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 17 %, 6 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:49:40.974, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 0 %, 0 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:49:40.974, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 35, 39 %, 27 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:49:43.974, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 31 %, 15 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:49:43.975, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 35, 31 %, 26 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:49:46.975, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 37 %, 27 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:49:46.975, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 5 %, 3 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:49:49.976, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 24 %, 21 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:49:49.976, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 0 %, 0 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:49:52.976, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 11 %, 9 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:49:52.977, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 0 %, 0 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:49:55.977, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 3 %, 0 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:49:55.977, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 35, 0 %, 0 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:49:58.978, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 15 %, 5 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:49:58.978, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 35, 47 %, 36 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:50:01.978, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 27 %, 12 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:50:01.978, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 5 %, 3 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:50:04.979, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 35 %, 27 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:50:04.979, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 11 %, 4 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:50:07.979, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 4 %, 3 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:50:07.980, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 35, 36 %, 21 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:50:10.980, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 3 %, 0 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:50:10.980, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 35, 35 %, 26 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:50:13.981, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 1 %, 0 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:50:13.981, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 13 %, 11 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:50:16.981, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 34, 38 %, 25 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:50:16.981, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 2 %, 1 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:50:19.982, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 25 %, 21 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:50:19.982, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 35, 0 %, 0 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:50:22.982, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 4 %, 3 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:50:22.983, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 35, 31 %, 14 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:50:25.983, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 0 %, 0 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:50:25.983, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 35, 30 %, 22 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:50:28.984, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 21 %, 9 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:50:28.984, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 32 %, 27 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:50:31.984, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 34, 39 %, 28 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:50:31.985, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 5 %, 3 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:50:34.985, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 38 %, 32 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:50:34.985, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 35, 17 %, 7 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:50:37.986, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 11 %, 9 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:50:37.986, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 35, 39 %, 31 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:50:40.986, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 0 %, 0 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:50:40.986, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 35, 22 %, 19 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:50:43.987, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 34, 18 %, 7 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:50:43.987, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 25 %, 21 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:50:46.987, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 34, 29 %, 24 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:50:46.988, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 0 %, 0 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:50:49.988, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 12 %, 9 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:50:49.988, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 12 %, 9 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:50:52.989, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 3 %, 0 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:50:52.989, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 5 %, 4 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:50:55.989, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 36 %, 21 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:50:55.989, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 6 %, 5 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:50:58.990, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 20 %, 8 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:50:58.990, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 0 %, 0 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:51:01.990, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 34 %, 28 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:51:01.991, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 35, 0 %, 0 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:51:04.991, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 0 %, 0 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:51:04.991, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 35, 39 %, 23 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:51:07.992, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 19 %, 8 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:51:07.992, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 35, 47 %, 37 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:51:10.992, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 35 %, 24 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:51:10.993, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 0 %, 0 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:51:13.993, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 34, 27 %, 23 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:51:13.993, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 0 %, 0 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:51:16.994, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 26 %, 23 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:51:16.994, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 0 %, 0 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:51:19.994, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 18 %, 15 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:51:19.994, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 35, 0 %, 0 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:51:22.995, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 34, 0 %, 0 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:51:22.995, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 35, 14 %, 5 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:51:25.995, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 0 %, 0 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:51:25.996, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 35, 41 %, 26 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:51:28.996, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 34, 9 %, 3 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:51:28.996, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 35, 42 %, 32 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:51:31.997, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 39 %, 28 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:51:31.997, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 5 %, 4 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:51:34.997, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 30 %, 25 %, 16384 MiB, 10611 MiB, 5549 MiB
2023/05/11 16:51:34.997, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 34, 3 %, 2 %, 16384 MiB, 11209 MiB, 4951 MiB
2023/05/11 16:51:37.998, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 33, 21 %, 17 %, 16384 MiB, 10611 MiB, 5549 MiB
