timestamp, name, pci.bus_id, driver_version, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/05/11 16:46:54.976, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 43, 27 %, 21 %, 16384 MiB, 4597 MiB, 11563 MiB
2023/05/11 16:46:57.976, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 42, 79 %, 54 %, 16384 MiB, 5101 MiB, 11059 MiB
2023/05/11 16:46:57.977, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 43, 61 %, 41 %, 16384 MiB, 4597 MiB, 11563 MiB
2023/05/11 16:47:00.977, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 43, 53 %, 40 %, 16384 MiB, 5101 MiB, 11059 MiB
2023/05/11 16:47:00.977, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 44, 64 %, 48 %, 16384 MiB, 4597 MiB, 11563 MiB
2023/05/11 16:47:03.978, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 42, 19 %, 14 %, 16384 MiB, 5101 MiB, 11059 MiB
2023/05/11 16:47:03.978, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 43, 22 %, 12 %, 16384 MiB, 4597 MiB, 11563 MiB
2023/05/11 16:47:06.978, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 42, 27 %, 21 %, 16384 MiB, 5101 MiB, 11059 MiB
2023/05/11 16:47:06.978, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 44, 24 %, 19 %, 16384 MiB, 4597 MiB, 11563 MiB
2023/05/11 16:47:09.979, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 43, 65 %, 47 %, 16384 MiB, 5101 MiB, 11059 MiB
2023/05/11 16:47:09.979, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 45, 64 %, 51 %, 16384 MiB, 4597 MiB, 11563 MiB
2023/05/11 16:47:12.979, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 43, 34 %, 30 %, 16384 MiB, 5097 MiB, 11063 MiB
2023/05/11 16:47:12.980, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 44, 36 %, 32 %, 16384 MiB, 4597 MiB, 11563 MiB
2023/05/11 16:47:15.980, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 43, 28 %, 16 %, 16384 MiB, 5097 MiB, 11063 MiB
2023/05/11 16:47:15.980, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 44, 27 %, 16 %, 16384 MiB, 4597 MiB, 11563 MiB
2023/05/11 16:47:18.981, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 43, 59 %, 33 %, 16384 MiB, 5097 MiB, 11063 MiB
2023/05/11 16:47:18.981, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 44, 48 %, 32 %, 16384 MiB, 4597 MiB, 11563 MiB
2023/05/11 16:47:21.981, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 43, 53 %, 36 %, 16384 MiB, 5097 MiB, 11063 MiB
2023/05/11 16:47:21.982, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 44, 48 %, 32 %, 16384 MiB, 4597 MiB, 11563 MiB
2023/05/11 16:47:24.982, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 43, 25 %, 22 %, 16384 MiB, 5095 MiB, 11065 MiB
2023/05/11 16:47:24.982, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 44, 32 %, 27 %, 16384 MiB, 4597 MiB, 11563 MiB
2023/05/11 16:47:27.983, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 43, 36 %, 22 %, 16384 MiB, 5095 MiB, 11065 MiB
2023/05/11 16:47:27.983, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 44, 35 %, 21 %, 16384 MiB, 4597 MiB, 11563 MiB
2023/05/11 16:47:30.983, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 44, 50 %, 37 %, 16384 MiB, 5095 MiB, 11065 MiB
2023/05/11 16:47:30.984, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 45, 47 %, 34 %, 16384 MiB, 4597 MiB, 11563 MiB
2023/05/11 16:47:33.985, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 43, 26 %, 15 %, 16384 MiB, 5095 MiB, 11065 MiB
2023/05/11 16:47:33.985, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 44, 31 %, 21 %, 16384 MiB, 4597 MiB, 11563 MiB
2023/05/11 16:47:36.985, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 43, 36 %, 31 %, 16384 MiB, 5095 MiB, 11065 MiB
2023/05/11 16:47:36.986, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 45, 33 %, 27 %, 16384 MiB, 4597 MiB, 11563 MiB
2023/05/11 16:47:39.986, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 44, 41 %, 28 %, 16384 MiB, 5095 MiB, 11065 MiB
2023/05/11 16:47:39.986, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 45, 47 %, 33 %, 16384 MiB, 4597 MiB, 11563 MiB
2023/05/11 16:47:42.987, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 44, 46 %, 33 %, 16384 MiB, 5095 MiB, 11065 MiB
2023/05/11 16:47:42.987, Tesla V100-PCIE-16GB, 00000000:D8:00.0, 510.39.01, 45, 52 %, 39 %, 16384 MiB, 4597 MiB, 11563 MiB
2023/05/11 16:47:45.987, Tesla V100-PCIE-16GB, 00000000:3B:00.0, 510.39.01, 43, 34 %, 26 %, 16384 MiB, 5095 MiB, 11065 MiB
